,time,package_id,core_0,core_1,ram,fan
356,22:57:11,56.0,53.0,55.0,71.10835225647213,0
357,22:57:16,56.0,53.0,56.0,70.50376193055077,0
358,22:57:21,57.0,52.0,55.0,70.72809481732969,0
359,22:57:26,57.0,54.0,54.0,70.05488502015828,0
360,22:57:31,57.0,55.0,56.0,70.65789181982005,0
361,22:57:36,71.0,71.0,65.0,71.82685090466856,0
362,22:57:41,57.0,54.0,54.0,70.61207512670849,0
363,22:57:46,57.0,53.0,55.0,70.12149869147947,0
364,22:57:51,57.0,53.0,56.0,70.65388021996236,0
365,22:57:56,56.0,53.0,55.0,70.51864707739115,0
366,22:58:01,58.0,52.0,55.0,70.8580495390355,0
367,22:58:06,56.0,53.0,56.0,70.45403920599882,0
368,22:58:11,57.0,53.0,55.0,70.73611801704507,0
369,22:58:16,56.0,54.0,55.0,70.65936977766236,0
370,22:58:21,57.0,53.0,55.0,70.88634187487398,0
371,22:58:26,71.0,71.0,70.0,70.44897192196805,0
372,22:58:31,58.0,54.0,57.0,69.80088740811588,0
373,22:58:36,57.0,55.0,57.0,69.82738508086013,0
374,22:58:41,58.0,55.0,57.0,70.4168791231065,0
375,22:58:46,59.0,58.0,58.0,69.24348616473107,0
376,22:58:51,58.0,55.0,57.0,69.89347091009478,0
377,22:58:56,58.0,54.0,56.0,69.96061242350248,0
378,22:59:01,57.0,54.0,57.0,69.30492698360416,0
379,22:59:06,57.0,54.0,56.0,69.63873431913122,0
380,22:59:11,58.0,54.0,56.0,69.81630039704282,0
381,22:59:16,61.0,61.0,61.0,70.23456246641605,0
382,22:59:21,60.0,57.0,59.0,70.09405090297946,0
383,22:59:26,58.0,54.0,55.0,69.85050456425051,0
384,22:59:31,57.0,53.0,56.0,69.83255793330821,0
385,22:59:36,59.0,58.0,59.0,70.337808378543,0
386,22:59:41,57.0,53.0,56.0,70.2640160548449,0
387,22:59:46,58.0,53.0,56.0,69.78695237703127,0
388,22:59:51,58.0,53.0,55.0,70.57808209633541,0
389,22:59:56,58.0,55.0,57.0,70.88845324322014,0
390,23:00:01,58.0,54.0,57.0,71.2731445558895,0
391,23:00:06,57.0,55.0,57.0,70.2242167615199,0
392,23:00:11,58.0,53.0,56.0,69.63662295078507,0
393,23:00:16,60.0,56.0,59.0,71.52735330476652,0
394,23:00:21,58.0,54.0,57.0,71.1966074533414,0
395,23:00:26,58.0,55.0,57.0,71.22690558910872,0
396,23:00:31,58.0,55.0,57.0,71.148784960301,0
397,23:00:36,59.0,55.0,57.0,70.18125041567563,0
398,23:00:41,58.0,55.0,55.0,70.40019931317188,0
399,23:00:46,58.0,55.0,55.0,70.0004117168275,0
400,23:00:51,58.0,55.0,57.0,69.10941427475025,0
401,23:00:56,57.0,54.0,56.0,69.64359046632737,0
402,23:01:01,58.0,55.0,56.0,69.28054067920608,0
403,23:01:06,59.0,55.0,57.0,70.12276551248716,0
404,23:01:11,58.0,54.0,57.0,70.08444417700446,0
405,23:01:16,59.0,56.0,57.0,72.42922429382646,0
406,23:01:21,67.0,67.0,57.0,73.18826121426905,0
407,23:01:26,59.0,56.0,57.0,73.9305127563597,0
408,23:01:31,58.0,55.0,56.0,72.66538084334385,0
409,23:01:36,58.0,53.0,56.0,72.40357116842068,0
410,23:01:41,57.0,54.0,57.0,72.69525670544195,0
411,23:01:46,58.0,55.0,57.0,74.60572835345995,0
412,23:01:51,58.0,55.0,57.0,73.88142344231161,0
413,23:01:56,57.0,55.0,57.0,73.88057889497316,0
414,23:02:01,58.0,54.0,56.0,75.30944742323328,0
415,23:02:06,58.0,53.0,56.0,74.45592676930028,0
416,23:02:11,58.0,53.0,56.0,74.72206474933307,0
417,23:02:16,58.0,54.0,56.0,71.54192174635499,0
418,23:02:21,58.0,54.0,55.0,72.5991894456919,0
419,23:02:26,58.0,54.0,56.0,72.51473471184573,0
420,23:02:31,57.0,54.0,56.0,71.41439509824724,0
421,23:02:36,58.0,54.0,56.0,71.1596585072837,0
422,23:02:41,58.0,55.0,57.0,71.15406338116638,0
423,23:02:46,58.0,55.0,58.0,71.83223489395124,0
424,23:02:51,58.0,56.0,56.0,71.52967580994729,0
425,23:02:56,58.0,54.0,58.0,71.343980963903,0
426,23:03:01,58.0,55.0,57.0,72.46712335563994,0
427,23:03:06,58.0,55.0,57.0,72.26063153138603,0
428,23:03:11,57.0,54.0,57.0,71.6787384151858,0
429,23:03:16,59.0,55.0,58.0,73.02241323067861,0
430,23:03:21,58.0,55.0,57.0,72.88242950932855,0
431,23:03:26,59.0,55.0,57.0,72.3860468111476,0
432,23:03:31,57.0,54.0,56.0,71.82484510473971,0
433,23:03:36,63.0,64.0,63.0,72.91346662401702,0
434,23:03:41,73.0,72.0,73.0,72.63455486549,0
435,23:03:46,59.0,56.0,57.0,72.4148669890726,0
436,23:03:51,59.0,54.0,57.0,71.68253887820889,0
437,23:03:56,58.0,54.0,57.0,71.66976509971465,0
438,23:04:01,59.0,55.0,56.0,71.47974194856073,0
439,23:04:06,58.0,55.0,57.0,71.64031151128579,0
440,23:04:12,58.0,55.0,57.0,71.37459580492224,0
441,23:04:17,58.0,54.0,56.0,72.24574638454563,0
442,23:04:22,58.0,53.0,56.0,71.24738586206641,0
443,23:04:27,58.0,54.0,57.0,72.42415700979569,0
444,23:04:32,57.0,54.0,56.0,71.58668275529347,0
445,23:04:37,57.0,54.0,57.0,71.86327200863971,0
446,23:04:42,58.0,53.0,57.0,71.52291943123959,0
447,23:04:47,58.0,53.0,57.0,71.39518164629723,0
448,23:04:52,58.0,54.0,57.0,71.45007722329726,0
449,23:04:57,58.0,54.0,57.0,72.51262334349957,0
450,23:05:02,58.0,54.0,57.0,71.84764788287818,0
451,23:05:07,58.0,54.0,56.0,71.8658056506551,0
452,23:05:12,58.0,53.0,57.0,72.43756419879378,0
453,23:05:17,60.0,55.0,57.0,72.81222651181892,0
454,23:05:22,59.0,54.0,56.0,73.3843017652095,0
455,23:05:27,60.0,56.0,57.0,73.10739580661132,0
456,23:05:32,59.0,55.0,57.0,73.01470673621515,0
457,23:05:37,59.0,55.0,57.0,73.92206728297509,0
458,23:05:42,67.0,66.0,68.0,74.03386423690398,0
459,23:05:47,88.0,86.0,82.0,74.31900453205216,0
460,23:05:52,59.0,54.0,58.0,74.4192945284945,0
461,23:05:57,58.0,55.0,57.0,73.31346535719602,0
462,23:06:02,59.0,55.0,58.0,73.80150815040966,0
463,23:06:07,60.0,57.0,59.0,72.73758964078235,0
464,23:06:12,59.0,56.0,58.0,73.64188870344037,0
465,23:06:17,64.0,64.0,64.0,73.10950717495749,0
466,23:06:22,60.0,56.0,57.0,73.04574385090362,0
467,23:06:27,59.0,55.0,58.0,73.52016831828456,0
468,23:06:32,59.0,55.0,57.0,73.19924032966905,0
469,23:06:37,59.0,55.0,58.0,72.90027057185355,0
470,23:06:42,60.0,57.0,59.0,73.78598959306542,0
471,23:06:47,59.0,56.0,59.0,73.06210695558632,0
472,23:06:52,60.0,55.0,59.0,73.69182256482692,0
473,23:06:57,81.0,61.0,81.0,76.2053010125067,0
474,23:07:02,64.0,60.0,64.0,74.7880450101504,0
475,23:07:07,60.0,55.0,58.0,73.96123316579626,0
476,23:07:12,61.0,57.0,58.0,74.19443379962902,0
477,23:07:17,61.0,56.0,60.0,74.35204744666947,0
478,23:07:22,61.0,57.0,59.0,75.17896485944092,0
479,23:07:27,59.0,55.0,59.0,74.57395225985033,0
480,23:07:32,60.0,57.0,59.0,74.71604734954653,0
481,23:07:37,61.0,56.0,58.0,74.36429338307717,0
482,23:07:42,60.0,56.0,57.0,74.8945635432139,0
483,23:07:47,60.0,55.0,58.0,74.02098488999243,0
484,23:07:52,60.0,57.0,57.0,75.36518754757176,0
485,23:07:57,82.0,62.0,82.0,76.58218026229528,0
486,23:08:02,61.0,57.0,59.0,76.97278340633389,0
487,23:08:07,61.0,57.0,59.0,75.19258318527363,0
488,23:08:12,61.0,59.0,60.0,75.13768760827361,0
489,23:08:17,61.0,58.0,59.0,74.58567035417148,0
490,23:08:22,60.0,56.0,59.0,73.84479120150583,0
491,23:08:27,60.0,55.0,59.0,74.51525621982722,0
492,23:08:32,60.0,55.0,59.0,73.91531090426739,0
493,23:08:37,60.0,57.0,59.0,74.0560336045386,0
494,23:08:42,59.0,56.0,58.0,74.13172615974824,0
495,23:08:47,61.0,56.0,58.0,75.43866316601795,0
496,23:08:52,60.0,56.0,57.0,74.62494180540996,0
497,23:08:57,60.0,55.0,58.0,74.51293371464646,0
498,23:09:02,60.0,55.0,58.0,74.56508451279647,0
499,23:09:07,60.0,55.0,59.0,74.41422724446373,0
500,23:09:12,61.0,56.0,59.0,74.95969925669277,0
501,23:09:17,62.0,57.0,59.0,75.52924086806799,0
502,23:09:22,61.0,57.0,60.0,75.50527683733912,0
503,23:09:27,69.0,69.0,65.0,76.69281596363379,0
504,23:09:32,60.0,56.0,60.0,76.13668154125666,0
505,23:09:37,61.0,58.0,60.0,75.71958072447381,0
506,23:09:42,61.0,57.0,60.0,75.39791375693716,0
507,23:09:47,60.0,59.0,60.0,75.50158194273335,0
508,23:09:52,61.0,57.0,59.0,75.46832789128142,3033
509,23:09:57,58.0,55.0,57.0,75.40572581981795,2507
510,23:10:02,57.0,55.0,56.0,75.07402985263704,2511
511,23:10:07,57.0,52.0,55.0,75.1854045328967,2511
512,23:10:12,56.0,52.0,55.0,76.13815949909898,2511
513,23:10:17,55.0,52.0,54.0,76.88495048313386,2506
514,23:10:22,56.0,53.0,55.0,76.1328810782336,2511
515,23:10:27,54.0,48.0,54.0,75.49503670086028,2510
516,23:10:32,53.0,50.0,51.0,74.99527581332548,2511
517,23:10:37,54.0,48.0,51.0,74.67751487722921,2507
518,23:10:42,60.0,60.0,59.0,76.35003531263558,2511
519,23:10:47,52.0,48.0,51.0,75.71683594562381,2506
520,23:10:52,52.0,48.0,50.0,74.69525037133691,2511
521,23:10:57,52.0,48.0,51.0,74.11272384463285,2506
522,23:11:02,52.0,46.0,49.0,73.34080757727872,2507
523,23:11:07,51.0,46.0,50.0,74.06363453058475,2506
524,23:11:12,51.0,46.0,49.0,73.35009759800181,2506
525,23:11:17,52.0,46.0,49.0,74.42003350741565,2507
526,23:11:22,51.0,47.0,51.0,75.59532669730262,2502
527,23:11:27,50.0,46.0,49.0,76.08590313253166,2506
528,23:11:32,49.0,46.0,49.0,75.37321074728716,2507
529,23:11:37,50.0,46.0,48.0,74.19992335732903,2503
530,23:11:42,49.0,45.0,48.0,74.19855096790403,2502
531,23:11:47,50.0,45.0,48.0,74.15653473781556,2502
532,23:11:52,49.0,44.0,48.0,74.15927951666556,2502
533,23:11:57,49.0,45.0,48.0,73.71483647980001,2503
534,23:12:02,49.0,44.0,48.0,73.71166942728078,2502
535,23:12:07,49.0,44.0,47.0,73.6083179467365,2503
536,23:12:12,49.0,44.0,46.0,73.59469962090381,2497
537,23:12:17,47.0,44.0,45.0,73.67799310215962,2497
538,23:12:22,49.0,44.0,47.0,73.6026172522019,2497
539,23:12:27,49.0,43.0,46.0,73.59554416824227,2497
540,23:12:32,52.0,52.0,51.0,75.34407386411021,2497
541,23:12:37,49.0,45.0,48.0,74.88020623846005,2497
542,23:12:42,50.0,45.0,47.0,74.68068192974845,2502
543,23:12:47,49.0,45.0,49.0,76.02963516610663,2502
544,23:12:52,49.0,45.0,47.0,74.55663903941186,2497
545,23:12:57,49.0,45.0,47.0,74.69430025558114,2497
546,23:13:02,48.0,44.0,47.0,74.0219350057482,2497
547,23:13:07,49.0,44.0,47.0,74.94481410985239,2497
548,23:13:12,49.0,45.0,47.0,74.914832679337,2497
549,23:13:17,60.0,57.0,60.0,75.89028485526042,2492
550,23:13:22,49.0,45.0,48.0,75.70258420928728,2497
551,23:13:27,49.0,45.0,48.0,75.07434655788897,2497
552,23:13:32,49.0,44.0,47.0,75.04235932744473,2497
553,23:13:37,50.0,46.0,48.0,75.29899614991982,2497
554,23:13:42,51.0,50.0,51.0,75.37627223138908,2497
555,23:13:47,52.0,48.0,49.0,76.03132426078355,2492
556,23:13:52,54.0,54.0,54.0,76.46109328764332,2497
557,23:13:57,50.0,46.0,49.0,76.87017090471078,2497
558,23:14:02,51.0,48.0,51.0,76.32322093463942,2493
559,23:14:07,49.0,46.0,48.0,76.56898421013182,2492
560,23:14:12,49.0,44.0,48.0,75.34819103238522,2492
561,23:14:18,49.0,45.0,48.0,76.2519622529567,2493
562,23:14:23,49.0,45.0,48.0,75.65243921106611,2493
563,23:14:28,49.0,44.0,48.0,75.11731290373322,2497
564,23:14:33,49.0,44.0,47.0,75.03359714880818,2493
565,23:14:38,49.0,45.0,47.0,75.38809589412755,2493
566,23:14:43,49.0,45.0,47.0,75.56555640362184,2497
567,23:14:48,48.0,44.0,47.0,75.74491714462768,2497
568,23:14:53,49.0,46.0,47.0,75.92638925397966,2493
569,23:14:58,50.0,46.0,47.0,76.31255852449135,2497
570,23:15:03,50.0,45.0,47.0,75.52396244720259,2493
571,23:15:08,50.0,46.0,48.0,75.94032428506429,0
572,23:15:13,58.0,58.0,55.0,76.23844949554132,0
573,23:15:18,51.0,48.0,49.0,76.42878935194716,0
574,23:15:23,50.0,47.0,49.0,75.88247279237964,0
575,23:15:28,53.0,51.0,53.0,75.89946930756619,0
576,23:15:33,52.0,50.0,51.0,76.1152511525432,0
577,23:15:38,53.0,50.0,51.0,77.75441196808033,0
578,23:15:43,71.0,71.0,67.0,77.26151302767053,0
579,23:15:48,69.0,69.0,60.0,77.31049677330132,0
580,23:15:53,56.0,52.0,55.0,77.05143187722815,0
581,23:15:58,54.0,52.0,54.0,76.61722897684146,0
582,23:16:03,56.0,52.0,55.0,77.2746035114167,0
583,23:16:08,56.0,52.0,55.0,76.94396322840888,0
584,23:16:13,56.0,51.0,55.0,76.81907579073383,0
585,23:16:18,57.0,53.0,55.0,76.22968731690477,0
586,23:16:23,56.0,52.0,55.0,76.66874636448763,0
587,23:16:28,57.0,54.0,56.0,76.87576603082809,0
588,23:16:33,56.0,53.0,55.0,78.2811983704459,0
589,23:16:38,57.0,53.0,56.0,77.28727172149362,0
590,23:16:43,57.0,54.0,55.0,76.6670572698107,0
591,23:16:48,57.0,54.0,56.0,75.68886031503727,0
592,23:16:53,56.0,53.0,56.0,75.07276303162935,0
593,23:16:58,56.0,53.0,56.0,75.63375360120264,0
594,23:17:03,56.0,53.0,55.0,75.03338601197356,0
595,23:17:08,56.0,53.0,55.0,75.24146136248712,0
596,23:17:13,56.0,53.0,55.0,76.1234854890932,0
597,23:17:18,58.0,54.0,55.0,76.27349821008748,0
598,23:17:23,64.0,56.0,64.0,75.76645310175846,0
599,23:17:28,57.0,53.0,56.0,75.59965500241223,0
600,23:17:33,58.0,54.0,57.0,75.39242419923715,0
601,23:17:38,58.0,53.0,55.0,75.10084423063321,0
602,23:17:43,67.0,60.0,67.0,75.77225936471038,0
603,23:17:48,60.0,57.0,58.0,76.50923248593566,0
604,23:17:53,59.0,55.0,59.0,77.71503494842455,0
605,23:17:58,59.0,55.0,58.0,77.67798043394953,0
606,23:18:03,59.0,56.0,58.0,77.64272058256876,0
607,23:18:08,58.0,54.0,56.0,77.03000148851469,0
608,23:18:13,59.0,55.0,57.0,76.48864664456065,0
609,23:18:18,59.0,56.0,57.0,76.91735998724734,0
610,23:18:23,60.0,57.0,58.0,77.67703031819377,0
611,23:18:28,60.0,55.0,58.0,77.32274270970902,0
612,23:18:33,60.0,59.0,58.0,77.95372513995733,0
613,23:18:38,60.0,57.0,59.0,77.54485865972448,0
614,23:18:43,74.0,74.0,73.0,76.32934390284328,0
615,23:18:48,59.0,55.0,58.0,76.05581613359894,0
616,23:18:53,64.0,61.0,62.0,76.7258588782511,0
617,23:18:58,60.0,56.0,59.0,77.0835246760897,0
618,23:19:03,61.0,57.0,59.0,77.58391897412835,0
619,23:19:08,62.0,61.0,62.0,76.866476010105,0
620,23:19:13,60.0,55.0,57.0,77.5436974071341,0
621,23:19:18,61.0,57.0,59.0,77.86673676409576,0
622,23:19:23,64.0,61.0,64.0,77.38851183369174,0
623,23:19:28,72.0,70.0,72.0,78.11450583951701,0
624,23:19:33,61.0,57.0,60.0,78.24984455050551,0
625,23:19:38,60.0,57.0,59.0,78.84620053987689,0
626,23:19:43,62.0,56.0,59.0,77.93598964584963,0
627,23:19:48,62.0,59.0,60.0,76.99389708979544,0
628,23:19:53,61.0,59.0,61.0,78.55599296069794,0
629,23:19:58,69.0,68.0,69.0,78.85633510793843,0
630,23:20:03,61.0,58.0,59.0,78.05591536791121,0
631,23:20:08,61.0,57.0,60.0,77.67502451826492,0
632,23:20:13,63.0,62.0,62.0,78.17161835328048,0
633,23:20:18,61.0,57.0,59.0,77.20524506124552,0
634,23:20:23,60.0,57.0,58.0,78.74876089070185,0
635,23:20:28,62.0,59.0,62.0,76.83438321124346,0
636,23:20:33,60.0,57.0,58.0,76.73451548847035,0
637,23:20:38,60.0,56.0,57.0,77.28927752142246,0
638,23:20:43,59.0,56.0,57.0,77.31936452035518,0
639,23:20:48,60.0,57.0,59.0,77.5067484610764,0
640,23:20:53,59.0,56.0,59.0,78.2947111278613,0
641,23:20:58,62.0,61.0,60.0,78.82139196180957,0
642,23:21:03,62.0,57.0,59.0,79.96512019492152,0
643,23:21:08,60.0,57.0,59.0,77.46272643105908,0
644,23:21:13,61.0,57.0,59.0,77.6855813599957,0
645,23:21:18,60.0,57.0,59.0,78.03585736862274,0
646,23:21:23,61.0,57.0,59.0,76.78761640237613,0
647,23:21:28,60.0,57.0,59.0,77.18624274613012,0
648,23:21:33,60.0,57.0,59.0,76.99347481612621,0
649,23:21:38,61.0,57.0,59.0,79.05047542736735,0
650,23:21:43,72.0,68.0,72.0,78.18228076342857,0
651,23:21:48,62.0,60.0,60.0,78.65945000965951,0
652,23:21:53,61.0,57.0,60.0,79.19098699080394,0
653,23:21:58,62.0,58.0,61.0,78.49328532081714,0
654,23:22:03,63.0,60.0,62.0,83.47801484925358,0
655,23:22:08,75.0,69.0,72.0,83.77096720728252,2747
656,23:22:13,62.0,57.0,60.0,84.41081738458469,2516
657,23:22:18,59.0,57.0,59.0,85.28397376413693,2525
658,23:22:23,59.0,57.0,58.0,83.99424440988838,2525
659,23:22:28,58.0,55.0,58.0,84.06349729164225,2529
660,23:22:33,58.0,55.0,58.0,86.05863481034106,2524
661,23:22:38,56.0,53.0,56.0,85.56235768057742,2529
662,23:22:43,56.0,54.0,56.0,82.61984918495904,2534
663,23:22:48,55.0,52.0,54.0,83.72504494575367,2533
664,23:22:53,54.0,51.0,51.0,81.28039710615855,2534
665,23:22:58,54.0,51.0,52.0,80.77514666092375,2533
666,23:23:03,53.0,51.0,52.0,81.84149324414913,2533
667,23:23:08,52.0,50.0,52.0,81.28894814796047,2533
668,23:23:13,53.0,50.0,51.0,81.52932743417017,2534
669,23:23:18,52.0,48.0,50.0,81.0954412390354,2533
670,23:23:23,52.0,48.0,51.0,81.54273462316826,2534
671,23:23:28,52.0,48.0,50.0,81.46778104687976,2533
672,23:23:33,51.0,46.0,50.0,80.78253645013528,2529
673,23:23:38,51.0,48.0,50.0,80.95017909681997,2533
674,23:23:43,51.0,48.0,49.0,83.04212285418996,2529
675,23:23:48,52.0,48.0,49.0,82.31602327994739,2533
676,23:23:53,50.0,47.0,48.0,80.77514666092375,2533
677,23:23:58,50.0,46.0,49.0,81.70573225949138,2529
678,23:24:03,50.0,47.0,50.0,81.7960988247068,2534
679,23:24:08,52.0,52.0,52.0,82.04355119487613,2529
680,23:24:13,72.0,72.0,58.0,81.68989699689523,2529
681,23:24:18,62.0,55.0,62.0,82.82623544079564,2525
682,23:24:23,51.0,48.0,48.0,81.55519169641056,2525
683,23:24:28,70.0,68.0,54.0,82.88936535434567,2525
684,23:24:33,50.0,47.0,49.0,82.5865951335071,2519
685,23:24:39,57.0,57.0,55.0,83.48445452270934,2525
686,23:24:44,51.0,48.0,51.0,81.21219990857776,2524
687,23:24:49,50.0,46.0,49.0,80.70293786348526,2525
688,23:24:54,50.0,46.0,49.0,81.5760942430375,2521
689,23:24:59,54.0,54.0,49.0,81.7932484774395,2521
690,23:25:04,50.0,46.0,48.0,81.98253264967227,2525
691,23:25:09,49.0,46.0,48.0,81.1814794991412,2515
692,23:25:14,50.0,47.0,48.0,83.02058689705919,2515
693,23:25:19,50.0,45.0,48.0,82.42496988660896,2515
694,23:25:24,51.0,47.0,51.0,82.43742695985128,2521
695,23:25:29,50.0,46.0,48.0,81.7318076585664,2521
696,23:25:34,48.0,45.0,49.0,81.73296891115679,2516
697,23:25:39,48.0,45.0,47.0,81.5256325395644,2521
698,23:25:44,49.0,45.0,48.0,82.11333191871654,2519
699,23:25:49,48.0,46.0,47.0,81.5802114113125,2521
700,23:25:54,47.0,45.0,47.0,81.52088196078556,2515
701,23:25:59,49.0,46.0,48.0,82.02338762717035,2515
702,23:26:04,49.0,47.0,49.0,81.85680066465875,2525
703,23:26:09,49.0,45.0,48.0,81.61114295758367,2524
704,23:26:14,52.0,52.0,48.0,82.55186312421286,2529
705,23:26:19,49.0,46.0,48.0,82.00269621737804,2521
706,23:26:24,50.0,46.0,49.0,84.58542754681167,2521
707,23:26:29,49.0,46.0,47.0,77.23670444960322,2524
708,23:26:34,49.0,46.0,47.0,75.68347632575458,2525
709,23:26:39,49.0,45.0,47.0,74.8427294503158,2521
